Time,Quadrant Number,Ball Colour,Type (Entry or Exit)
0:00:41.866667,4,red,Exit
0:00:41.866667,4,red,Entry
0:00:41.866667,3,red,Exit
0:00:41.900000,3,red,Entry
0:00:41.900000,4,red,Exit
0:00:41.900000,4,red,Entry
0:00:41.900000,3,red,Exit
0:00:41.933333,3,red,Entry
0:00:41.933333,4,red,Exit
0:00:41.933333,4,red,Entry
0:00:41.933333,3,red,Exit
0:00:41.966667,3,red,Entry
0:00:41.966667,4,red,Exit
0:00:41.966667,4,red,Entry
0:00:41.966667,3,red,Exit
0:00:42,2,white,Entry
0:00:42,4,white,Exit
0:00:42.033333,4,white,Entry
0:00:42.033333,2,white,Exit
0:00:42.033333,2,white,Entry
0:00:42.033333,4,white,Exit
0:00:42.066667,4,white,Entry
0:00:42.066667,2,white,Exit
0:00:42.100000,2,white,Entry
0:00:42.100000,4,white,Exit
0:00:42.133333,4,white,Entry
0:00:42.133333,2,white,Exit
0:00:42.133333,2,white,Entry
0:00:42.133333,4,white,Exit
0:00:43.666667,4,white,Entry
0:00:43.666667,2,white,Exit
0:00:46.400000,2,red,Entry
0:00:46.400000,4,red,Exit
0:00:46.433333,4,red,Entry
0:00:46.433333,2,red,Exit
0:00:46.433333,2,red,Entry
0:00:46.433333,4,red,Exit
0:00:46.466667,4,red,Entry
0:00:46.466667,2,red,Exit
0:00:46.466667,2,red,Entry
0:00:46.466667,4,red,Exit
0:00:46.500000,4,red,Entry
0:00:46.500000,2,red,Exit
0:00:46.500000,2,red,Entry
0:00:46.500000,4,red,Exit
0:00:46.500000,2,white,Entry
0:00:46.500000,4,white,Exit
0:00:46.500000,4,white,Entry
0:00:46.500000,2,white,Exit
0:00:46.533333,4,red,Entry
0:00:46.533333,2,red,Exit
0:00:46.533333,2,red,Entry
0:00:46.533333,4,red,Exit
0:00:46.533333,2,white,Entry
0:00:46.533333,4,white,Exit
0:00:46.533333,4,white,Entry
0:00:46.533333,2,white,Exit
0:00:46.533333,2,white,Entry
0:00:46.533333,4,white,Exit
0:00:46.566667,4,red,Entry
0:00:46.566667,2,red,Exit
0:00:46.566667,2,red,Entry
0:00:46.566667,4,red,Exit
0:00:46.566667,4,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,4,white,Exit
0:00:46.566667,1,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,1,white,Exit
0:00:46.566667,1,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,1,white,Exit
0:00:46.566667,1,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,1,white,Exit
0:00:46.566667,4,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,1,white,Entry
0:00:46.566667,4,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,1,white,Exit
0:00:46.566667,1,white,Entry
0:00:46.566667,2,white,Exit
0:00:46.566667,2,white,Entry
0:00:46.566667,1,white,Exit
0:00:46.600000,4,red,Entry
0:00:46.600000,2,red,Exit
0:00:46.600000,1,red,Entry
0:00:46.600000,4,red,Exit
0:00:46.600000,2,red,Entry
0:00:46.600000,1,red,Exit
0:00:46.600000,4,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,3,white,Entry
0:00:46.600000,4,white,Exit
0:00:46.600000,4,white,Entry
0:00:46.600000,3,white,Exit
0:00:46.600000,3,white,Entry
0:00:46.600000,4,white,Exit
0:00:46.600000,4,white,Entry
0:00:46.600000,3,white,Exit
0:00:46.600000,3,white,Entry
0:00:46.600000,4,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,3,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,4,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,4,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.600000,2,white,Entry
0:00:46.600000,1,white,Exit
0:00:46.600000,1,white,Entry
0:00:46.600000,2,white,Exit
0:00:46.633333,4,red,Entry
0:00:46.633333,2,red,Exit
0:00:46.633333,1,red,Entry
0:00:46.633333,4,red,Exit
0:00:46.633333,2,red,Entry
0:00:46.633333,1,red,Exit
0:00:46.633333,4,white,Entry
0:00:46.633333,1,white,Exit
0:00:46.633333,3,white,Entry
0:00:46.633333,4,white,Exit
0:00:46.633333,4,white,Entry
0:00:46.633333,3,white,Exit
0:00:46.633333,3,white,Entry
0:00:46.633333,4,white,Exit
0:00:46.633333,4,white,Entry
0:00:46.633333,3,white,Exit
0:00:46.633333,3,white,Entry
0:00:46.633333,4,white,Exit
0:00:46.633333,1,white,Entry
0:00:46.633333,3,white,Exit
0:00:46.633333,2,white,Entry
0:00:46.633333,1,white,Exit
0:00:46.633333,1,white,Entry
0:00:46.633333,2,white,Exit
0:00:46.633333,2,white,Entry
0:00:46.633333,1,white,Exit
0:00:46.633333,1,white,Entry
0:00:46.633333,2,white,Exit
0:00:46.633333,2,white,Entry
0:00:46.633333,1,white,Exit
0:00:46.633333,4,white,Entry
0:00:46.633333,2,white,Exit
0:00:46.633333,2,white,Entry
0:00:46.633333,4,white,Exit
0:00:46.633333,1,white,Entry
0:00:46.633333,2,white,Exit
0:00:46.633333,2,white,Entry
0:00:46.633333,1,white,Exit
0:00:46.666667,4,red,Entry
0:00:46.666667,2,red,Exit
0:00:46.666667,1,red,Entry
0:00:46.666667,4,red,Exit
0:00:46.666667,2,red,Entry
0:00:46.666667,1,red,Exit
0:00:46.666667,4,white,Entry
0:00:46.666667,2,white,Exit
0:00:46.666667,3,white,Entry
0:00:46.666667,4,white,Exit
0:00:46.666667,1,white,Entry
0:00:46.666667,3,white,Exit
0:00:46.666667,2,white,Entry
0:00:46.666667,1,white,Exit
0:00:46.666667,1,white,Entry
0:00:46.666667,2,white,Exit
0:00:46.666667,2,white,Entry
0:00:46.666667,1,white,Exit
0:00:46.666667,1,white,Entry
0:00:46.666667,2,white,Exit
0:00:46.666667,2,white,Entry
0:00:46.666667,1,white,Exit
0:00:46.666667,4,white,Entry
0:00:46.666667,2,white,Exit
0:00:46.666667,2,white,Entry
0:00:46.666667,4,white,Exit
0:00:46.666667,1,white,Entry
0:00:46.666667,2,white,Exit
0:00:46.666667,2,white,Entry
0:00:46.666667,1,white,Exit
0:00:46.700000,4,red,Entry
0:00:46.700000,2,red,Exit
0:00:46.700000,2,red,Entry
0:00:46.700000,4,red,Exit
0:00:46.700000,1,red,Entry
0:00:46.700000,2,red,Exit
0:00:46.700000,2,red,Entry
0:00:46.700000,1,red,Exit
0:00:46.700000,3,white,Entry
0:00:46.700000,2,white,Exit
0:00:46.700000,4,white,Entry
0:00:46.700000,3,white,Exit
0:00:46.700000,3,white,Entry
0:00:46.700000,4,white,Exit
0:00:46.700000,4,white,Entry
0:00:46.700000,3,white,Exit
0:00:46.700000,3,white,Entry
0:00:46.700000,4,white,Exit
0:00:46.700000,4,white,Entry
0:00:46.700000,3,white,Exit
0:00:46.700000,3,white,Entry
0:00:46.700000,4,white,Exit
0:00:46.700000,2,white,Entry
0:00:46.700000,3,white,Exit
0:00:46.700000,1,white,Entry
0:00:46.700000,2,white,Exit
0:00:46.700000,2,white,Entry
0:00:46.700000,1,white,Exit
0:00:46.700000,1,white,Entry
0:00:46.700000,2,white,Exit
0:00:46.733333,4,red,Entry
0:00:46.733333,2,red,Exit
0:00:46.733333,2,red,Entry
0:00:46.733333,4,red,Exit
0:00:46.733333,1,red,Entry
0:00:46.733333,2,red,Exit
0:00:46.733333,2,red,Entry
0:00:46.733333,1,red,Exit
0:00:46.733333,4,red,Entry
0:00:46.733333,2,red,Exit
0:00:46.733333,2,red,Entry
0:00:46.733333,4,red,Exit
0:00:46.733333,4,white,Entry
0:00:46.733333,1,white,Exit
0:00:46.733333,2,white,Entry
0:00:46.733333,4,white,Exit
0:00:46.733333,3,white,Entry
0:00:46.733333,2,white,Exit
0:00:46.733333,1,white,Entry
0:00:46.733333,3,white,Exit
0:00:46.733333,2,white,Entry
0:00:46.733333,1,white,Exit
0:00:46.733333,1,white,Entry
0:00:46.733333,2,white,Exit
0:00:46.733333,2,white,Entry
0:00:46.733333,1,white,Exit
0:00:46.733333,1,white,Entry
0:00:46.733333,2,white,Exit
0:00:46.733333,4,white,Entry
0:00:46.733333,1,white,Exit
0:00:46.733333,2,white,Entry
0:00:46.733333,4,white,Exit
0:00:46.733333,1,white,Entry
0:00:46.733333,2,white,Exit
0:00:46.766667,4,red,Entry
0:00:46.766667,2,red,Exit
0:00:46.766667,2,red,Entry
0:00:46.766667,4,red,Exit
0:00:46.766667,1,red,Entry
0:00:46.766667,2,red,Exit
0:00:46.766667,2,red,Entry
0:00:46.766667,1,red,Exit
0:00:46.766667,4,white,Entry
0:00:46.766667,1,white,Exit
0:00:46.766667,2,white,Entry
0:00:46.766667,4,white,Exit
0:00:46.766667,1,white,Entry
0:00:46.766667,2,white,Exit
0:00:46.766667,2,white,Entry
0:00:46.766667,1,white,Exit
0:00:46.766667,1,white,Entry
0:00:46.766667,2,white,Exit
0:00:46.766667,2,white,Entry
0:00:46.766667,1,white,Exit
0:00:46.766667,1,white,Entry
0:00:46.766667,2,white,Exit
0:00:46.800000,4,red,Entry
0:00:46.800000,2,red,Exit
0:00:46.800000,1,red,Entry
0:00:46.800000,4,red,Exit
0:00:46.800000,2,red,Entry
0:00:46.800000,1,red,Exit
0:00:46.800000,1,red,Entry
0:00:46.800000,2,red,Exit
0:00:46.800000,2,red,Entry
0:00:46.800000,1,red,Exit
0:00:46.800000,4,white,Entry
0:00:46.800000,1,white,Exit
0:00:46.800000,3,white,Entry
0:00:46.800000,4,white,Exit
0:00:46.800000,4,white,Entry
0:00:46.800000,3,white,Exit
0:00:46.800000,1,white,Entry
0:00:46.800000,4,white,Exit
0:00:46.800000,2,white,Entry
0:00:46.800000,1,white,Exit
0:00:46.800000,1,white,Entry
0:00:46.800000,2,white,Exit
0:00:46.800000,2,white,Entry
0:00:46.800000,1,white,Exit
0:00:46.800000,1,white,Entry
0:00:46.800000,2,white,Exit
0:00:46.800000,2,white,Entry
0:00:46.800000,1,white,Exit
0:00:46.800000,1,white,Entry
0:00:46.800000,2,white,Exit
0:00:46.833333,4,red,Entry
0:00:46.833333,2,red,Exit
0:00:46.833333,1,red,Entry
0:00:46.833333,4,red,Exit
0:00:46.833333,2,red,Entry
0:00:46.833333,1,red,Exit
0:00:46.833333,4,red,Entry
0:00:46.833333,2,red,Exit
0:00:46.833333,2,red,Entry
0:00:46.833333,4,red,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,1,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,3,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,3,white,Exit
0:00:46.833333,1,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,2,white,Entry
0:00:46.833333,1,white,Exit
0:00:46.833333,1,white,Entry
0:00:46.833333,2,white,Exit
0:00:46.833333,2,white,Entry
0:00:46.833333,1,white,Exit
0:00:46.833333,4,white,Entry
0:00:46.833333,2,white,Exit
0:00:46.833333,2,white,Entry
0:00:46.833333,4,white,Exit
0:00:46.833333,1,white,Entry
0:00:46.833333,2,white,Exit
0:00:46.866667,4,red,Entry
0:00:46.866667,2,red,Exit
0:00:46.866667,2,red,Entry
0:00:46.866667,4,red,Exit
0:00:46.866667,4,white,Entry
0:00:46.866667,1,white,Exit
0:00:46.866667,2,white,Entry
0:00:46.866667,4,white,Exit
0:00:46.866667,4,white,Entry
0:00:46.866667,2,white,Exit
0:00:46.866667,2,white,Entry
0:00:46.866667,4,white,Exit
0:00:46.866667,1,white,Entry
0:00:46.866667,2,white,Exit
0:00:46.866667,2,white,Entry
0:00:46.866667,1,white,Exit
0:00:46.866667,1,white,Entry
0:00:46.866667,2,white,Exit
0:00:46.866667,2,white,Entry
0:00:46.866667,1,white,Exit
0:00:46.900000,4,white,Entry
0:00:46.900000,2,white,Exit
0:00:46.900000,2,white,Entry
0:00:46.900000,4,white,Exit
0:00:48.766667,4,red,Entry
0:00:48.766667,2,red,Exit
0:00:48.766667,4,white,Entry
0:00:48.766667,2,white,Exit
0:00:48.900000,2,red,Entry
0:00:48.900000,4,red,Exit
0:00:48.933333,4,red,Entry
0:00:48.933333,2,red,Exit
0:00:48.933333,2,red,Entry
0:00:48.933333,4,red,Exit
0:00:48.933333,2,yellow,Entry
0:00:48.933333,4,yellow,Exit
0:00:48.966667,4,red,Entry
0:00:48.966667,2,red,Exit
0:00:48.966667,2,red,Entry
0:00:48.966667,4,red,Exit
0:00:49,4,red,Entry
0:00:49,2,red,Exit
0:00:49,2,red,Entry
0:00:49,4,red,Exit
0:00:49.033333,4,red,Entry
0:00:49.033333,2,red,Exit
0:00:49.033333,2,red,Entry
0:00:49.033333,4,red,Exit
0:00:49.033333,2,white,Entry
0:00:49.033333,4,white,Exit
0:00:49.033333,4,white,Entry
0:00:49.033333,2,white,Exit
0:00:49.033333,2,white,Entry
0:00:49.033333,4,white,Exit
0:00:49.066667,4,red,Entry
0:00:49.066667,2,red,Exit
0:00:49.066667,2,red,Entry
0:00:49.066667,4,red,Exit
0:00:49.066667,4,white,Entry
0:00:49.066667,2,white,Exit
0:00:49.066667,2,white,Entry
0:00:49.066667,4,white,Exit
0:00:49.066667,4,white,Entry
0:00:49.066667,2,white,Exit
0:00:49.066667,2,white,Entry
0:00:49.066667,4,white,Exit
0:00:49.066667,1,white,Entry
0:00:49.066667,2,white,Exit
0:00:49.066667,2,white,Entry
0:00:49.066667,1,white,Exit
0:00:49.066667,4,white,Entry
0:00:49.066667,2,white,Exit
0:00:49.066667,2,white,Entry
0:00:49.066667,4,white,Exit
0:00:49.100000,4,red,Entry
0:00:49.100000,2,red,Exit
0:00:49.100000,2,red,Entry
0:00:49.100000,4,red,Exit
0:00:49.100000,1,red,Entry
0:00:49.100000,2,red,Exit
0:00:49.100000,2,red,Entry
0:00:49.100000,1,red,Exit
0:00:49.100000,4,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,4,white,Exit
0:00:49.100000,1,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,1,white,Exit
0:00:49.100000,1,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,1,white,Exit
0:00:49.100000,1,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,1,white,Exit
0:00:49.100000,1,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,1,white,Exit
0:00:49.100000,4,white,Entry
0:00:49.100000,2,white,Exit
0:00:49.100000,2,white,Entry
0:00:49.100000,4,white,Exit
0:00:49.133333,4,red,Entry
0:00:49.133333,2,red,Exit
0:00:49.133333,1,red,Entry
0:00:49.133333,4,red,Exit
0:00:49.133333,2,red,Entry
0:00:49.133333,1,red,Exit
0:00:49.133333,1,red,Entry
0:00:49.133333,2,red,Exit
0:00:49.133333,2,red,Entry
0:00:49.133333,1,red,Exit
0:00:49.133333,4,white,Entry
0:00:49.133333,2,white,Exit
0:00:49.133333,3,white,Entry
0:00:49.133333,4,white,Exit
0:00:49.133333,4,white,Entry
0:00:49.133333,3,white,Exit
0:00:49.133333,3,white,Entry
0:00:49.133333,4,white,Exit
0:00:49.133333,4,white,Entry
0:00:49.133333,3,white,Exit
0:00:49.133333,3,white,Entry
0:00:49.133333,4,white,Exit
0:00:49.133333,1,white,Entry
0:00:49.133333,3,white,Exit
0:00:49.133333,2,white,Entry
0:00:49.133333,1,white,Exit
0:00:49.133333,1,white,Entry
0:00:49.133333,2,white,Exit
0:00:49.133333,2,white,Entry
0:00:49.133333,1,white,Exit
0:00:49.133333,1,white,Entry
0:00:49.133333,2,white,Exit
0:00:49.133333,2,white,Entry
0:00:49.133333,1,white,Exit
0:00:49.133333,1,white,Entry
0:00:49.133333,2,white,Exit
0:00:49.133333,2,white,Entry
0:00:49.133333,1,white,Exit
0:00:49.133333,1,white,Entry
0:00:49.133333,2,white,Exit
0:00:49.166667,4,red,Entry
0:00:49.166667,2,red,Exit
0:00:49.166667,1,red,Entry
0:00:49.166667,4,red,Exit
0:00:49.166667,2,red,Entry
0:00:49.166667,1,red,Exit
0:00:49.166667,1,red,Entry
0:00:49.166667,2,red,Exit
0:00:49.166667,2,red,Entry
0:00:49.166667,1,red,Exit
0:00:49.166667,4,white,Entry
0:00:49.166667,1,white,Exit
0:00:49.166667,3,white,Entry
0:00:49.166667,4,white,Exit
0:00:49.166667,1,white,Entry
0:00:49.166667,3,white,Exit
0:00:49.166667,2,white,Entry
0:00:49.166667,1,white,Exit
0:00:49.166667,1,white,Entry
0:00:49.166667,2,white,Exit
0:00:49.166667,2,white,Entry
0:00:49.166667,1,white,Exit
0:00:49.166667,1,white,Entry
0:00:49.166667,2,white,Exit
0:00:49.166667,2,white,Entry
0:00:49.166667,1,white,Exit
0:00:49.166667,1,white,Entry
0:00:49.166667,2,white,Exit
0:00:49.200000,4,red,Entry
0:00:49.200000,2,red,Exit
0:00:49.200000,1,red,Entry
0:00:49.200000,4,red,Exit
0:00:49.200000,2,red,Entry
0:00:49.200000,1,red,Exit
0:00:49.200000,1,red,Entry
0:00:49.200000,2,red,Exit
0:00:49.200000,2,red,Entry
0:00:49.200000,1,red,Exit
0:00:49.200000,3,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,4,white,Entry
0:00:49.200000,3,white,Exit
0:00:49.200000,3,white,Entry
0:00:49.200000,4,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,3,white,Exit
0:00:49.200000,2,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,2,white,Exit
0:00:49.200000,2,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,2,white,Exit
0:00:49.200000,2,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,2,white,Exit
0:00:49.200000,2,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,2,white,Exit
0:00:49.200000,2,white,Entry
0:00:49.200000,1,white,Exit
0:00:49.200000,1,white,Entry
0:00:49.200000,2,white,Exit
0:00:49.233333,4,red,Entry
0:00:49.233333,2,red,Exit
0:00:49.233333,1,red,Entry
0:00:49.233333,4,red,Exit
0:00:49.233333,2,red,Entry
0:00:49.233333,1,red,Exit
0:00:49.233333,4,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,3,white,Entry
0:00:49.233333,4,white,Exit
0:00:49.233333,4,white,Entry
0:00:49.233333,3,white,Exit
0:00:49.233333,3,white,Entry
0:00:49.233333,4,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,3,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.233333,2,white,Entry
0:00:49.233333,1,white,Exit
0:00:49.233333,1,white,Entry
0:00:49.233333,2,white,Exit
0:00:49.266667,4,red,Entry
0:00:49.266667,2,red,Exit
0:00:49.266667,1,red,Entry
0:00:49.266667,4,red,Exit
0:00:49.266667,2,red,Entry
0:00:49.266667,1,red,Exit
0:00:49.266667,3,white,Entry
0:00:49.266667,1,white,Exit
0:00:49.266667,4,white,Entry
0:00:49.266667,3,white,Exit
0:00:49.266667,3,white,Entry
0:00:49.266667,4,white,Exit
0:00:49.266667,4,white,Entry
0:00:49.266667,3,white,Exit
0:00:49.266667,3,white,Entry
0:00:49.266667,4,white,Exit
0:00:49.266667,1,white,Entry
0:00:49.266667,3,white,Exit
0:00:49.266667,2,white,Entry
0:00:49.266667,1,white,Exit
0:00:49.266667,1,white,Entry
0:00:49.266667,2,white,Exit
0:00:49.266667,2,white,Entry
0:00:49.266667,1,white,Exit
0:00:49.266667,1,white,Entry
0:00:49.266667,2,white,Exit
0:00:49.300000,4,red,Entry
0:00:49.300000,2,red,Exit
0:00:49.300000,1,red,Entry
0:00:49.300000,4,red,Exit
0:00:49.300000,2,red,Entry
0:00:49.300000,1,red,Exit
0:00:49.300000,3,white,Entry
0:00:49.300000,1,white,Exit
0:00:49.300000,4,white,Entry
0:00:49.300000,3,white,Exit
0:00:49.300000,3,white,Entry
0:00:49.300000,4,white,Exit
0:00:49.300000,4,white,Entry
0:00:49.300000,3,white,Exit
0:00:49.300000,3,white,Entry
0:00:49.300000,4,white,Exit
0:00:49.300000,1,white,Entry
0:00:49.300000,3,white,Exit
0:00:49.300000,2,white,Entry
0:00:49.300000,1,white,Exit
0:00:49.300000,1,white,Entry
0:00:49.300000,2,white,Exit
0:00:49.300000,2,white,Entry
0:00:49.300000,1,white,Exit
0:00:49.300000,1,white,Entry
0:00:49.300000,2,white,Exit
0:00:49.300000,2,white,Entry
0:00:49.300000,1,white,Exit
0:00:49.300000,1,white,Entry
0:00:49.300000,2,white,Exit
0:00:49.300000,2,white,Entry
0:00:49.300000,1,white,Exit
0:00:49.333333,4,red,Entry
0:00:49.333333,2,red,Exit
0:00:49.333333,1,red,Entry
0:00:49.333333,4,red,Exit
0:00:49.333333,2,red,Entry
0:00:49.333333,1,red,Exit
0:00:49.333333,3,white,Entry
0:00:49.333333,2,white,Exit
0:00:49.333333,4,white,Entry
0:00:49.333333,3,white,Exit
0:00:49.333333,3,white,Entry
0:00:49.333333,4,white,Exit
0:00:49.333333,4,white,Entry
0:00:49.333333,3,white,Exit
0:00:49.333333,3,white,Entry
0:00:49.333333,4,white,Exit
0:00:49.333333,1,white,Entry
0:00:49.333333,3,white,Exit
0:00:49.333333,2,white,Entry
0:00:49.333333,1,white,Exit
0:00:49.333333,1,white,Entry
